,Category,X,Y
1907916,TRESPASS,-122.39261247193599,37.72265782174292
1907924,ASSAULT,-122.45053736414248,37.77522627071494
1907928,NON-CRIMINAL,-122.38901541773515,37.78580562669379
1907932,ASSAULT,-122.41474383538244,37.778719262789004
1907935,BURGLARY,-122.4227673638438,37.783842773925606
1907936,LARCENY/THEFT,-122.40340479147905,37.775420706711
1907941,FRAUD,-122.4297889869883,37.76665214747622
1907942,ASSAULT,-122.41109382263521,37.7610475742041
1907944,OTHER OFFENSES,-122.41720963943001,37.790045901716795
1907945,OTHER OFFENSES,-122.40340479147905,37.775420706711
1907946,DRUG/NARCOTIC,-122.41569492213361,37.782585196846725
1907949,NON-CRIMINAL,-122.43073859559874,37.79025091699536
1907953,LARCENY/THEFT,-122.40825466404827,37.79582231413293
1907954,OTHER OFFENSES,-122.41299748806792,37.75257224622256
1907957,OTHER OFFENSES,-122.47564425119668,37.743050553492544
1907966,ASSAULT,-122.43505276445462,37.778211861244884
1907971,OTHER OFFENSES,-122.41790252216705,37.76347927904132
1907974,WARRANTS,-122.41316085096972,37.77745666118072
1907976,OTHER OFFENSES,-122.43195243636431,37.77956474986625
1907978,WEAPON LAWS,-122.43869507536512,37.71969202629292
1907980,MISSING PERSON,-122.46523901593832,37.772502862943035
1907990,FRAUD,-122.46511574361979,37.76126912903959
1907993,OTHER OFFENSES,-122.41150632577283,37.72823119594593
1907998,VEHICLE THEFT,-122.42683274198605,37.77925847443522
1908006,SUSPICIOUS OCC,-122.40518736412457,37.77455293240178
1908014,DRUNKENNESS,-122.41375367048737,37.78373004094003
1908016,SECONDARY CODES,-122.48560378100994,37.738821432670534
1908026,NON-CRIMINAL,-122.48932086259735,37.75459267786701
1908028,SUSPICIOUS OCC,-122.42109228187915,37.78499964266719
1908029,RUNAWAY,-122.48510062151249,37.73828383469711
1908030,WARRANTS,-122.41049303406295,37.764941358528425
1908032,LARCENY/THEFT,-122.40202524497093,37.78957970119568
1908036,ASSAULT,-122.4128037530002,37.805773987569644
1908047,BURGLARY,-122.41983274161396,37.75776699013559
1908050,DRUG/NARCOTIC,-122.41120572872313,37.778224480633114
1908054,VANDALISM,-122.39708918386793,37.753598788032654
1908055,VANDALISM,-122.4097719445407,37.74892360157649
1908060,ASSAULT,-122.43500286429793,37.760887806119364
1908065,ROBBERY,-122.41107142306448,37.7817511307229
1908069,LARCENY/THEFT,-122.4206913866642,37.78148325235375
1908076,NON-CRIMINAL,-122.40339036479642,37.78026557771891
1908077,BURGLARY,-122.4014997291695,37.8011589940908
1908078,WARRANTS,-122.40279262612343,37.80124229950592
1908096,OTHER OFFENSES,-122.4083008734498,37.793954087214814
1908101,NON-CRIMINAL,-122.41069965763408,37.78698818853082
1908102,OTHER OFFENSES,-122.44660721494972,37.720723126878895
1908111,NON-CRIMINAL,-122.51017070609305,37.7741725064496
1908118,VANDALISM,-122.45217394345984,37.7141042228513
1908120,LARCENY/THEFT,-122.40340479147905,37.775420706711
1908121,ASSAULT,-122.40412465446065,37.724896575693606
1908126,OTHER OFFENSES,-122.40801449292015,37.78595077676135
1908128,RUNAWAY,-122.49290308798949,37.77496296475653
1908136,LARCENY/THEFT,-122.41545738902781,37.80682712828065
1908137,NON-CRIMINAL,-122.40952991327822,37.765718439528214
1908140,NON-CRIMINAL,-122.40944548448763,37.789173205941
1908144,MISSING PERSON,-122.43476428669165,37.72261613631356
1908145,SUSPICIOUS OCC,-122.41328752719359,37.771196203237636
1908148,ASSAULT,-122.4187382657717,37.754617238208326
1908154,VANDALISM,-122.40633841268496,37.75300428772233
1908158,OTHER OFFENSES,-122.39516315448759,37.78430969986759
1908160,LARCENY/THEFT,-122.461683159559,37.725189723674845
1908162,DRUNKENNESS,-122.40921298989778,37.798466974684686
1908164,NON-CRIMINAL,-122.39774442710336,37.729934693604356
1908165,NON-CRIMINAL,-122.39703243652792,37.787824669437384
1908167,VEHICLE THEFT,-122.40737230124009,37.72863123045392
1908171,ASSAULT,-122.41275875949897,37.78509609637261
1908175,ROBBERY,-122.40753886596559,37.7318472821329
1908176,SUSPICIOUS OCC,-122.47219530131844,37.75558377789991
1908177,NON-CRIMINAL,-122.40506481307374,37.785048251468666
1908178,VANDALISM,-122.41797095509136,37.75948845570357
1908182,LARCENY/THEFT,-122.41644364340969,37.80711797306653
1908183,ASSAULT,-122.4126110748431,37.712322069379404
1908184,OTHER OFFENSES,-122.4148451392064,37.76050007259954
1908187,LARCENY/THEFT,-122.4159234482425,37.808590513710215
1908191,WARRANTS,-122.41474383538244,37.778719262789004
1908198,NON-CRIMINAL,-122.41725760506962,37.776269506616586
1908199,WARRANTS,-122.45217394345984,37.7141042228513
1908208,ASSAULT,-122.4324923008672,37.78188912938603
1908210,ASSAULT,-122.41518693817171,37.78838667907893
1908211,LARCENY/THEFT,-122.47564746078615,37.72852806274646
1908222,BURGLARY,-122.40181724014393,37.788440503956
1908229,LARCENY/THEFT,-122.40737096526716,37.79924012538322
1908233,SUSPICIOUS OCC,-122.49738281525028,37.75337364234354
1908235,SUSPICIOUS OCC,-122.38269525312487,37.73754609101199
1908237,BURGLARY,-122.40813610806202,37.80786034966821
1908239,LARCENY/THEFT,-122.4396319785986,37.73969475753112
1908244,OTHER OFFENSES,-122.45332687772785,37.76776786224988
1908246,LARCENY/THEFT,-122.4741709898257,37.7166569724342
1908248,DRIVING UNDER THE INFLUENCE,-122.45332687772785,37.76776786224988
1908249,LARCENY/THEFT,-122.38826570300049,37.75664289513301
1908250,OTHER OFFENSES,-122.41360145928148,37.758962767923954
1908253,MISSING PERSON,-122.44443220795378,37.77463542236274
1908255,ASSAULT,-122.4388080417107,37.72360144844248
1908257,SUSPICIOUS OCC,-122.38962264394272,37.72285415219799
1908258,LARCENY/THEFT,-122.40112908539291,37.79305866351425
1908261,FRAUD,-122.39642194376759,37.79414474237039
1908262,OTHER OFFENSES,-122.42253693130674,37.783393965091776
1908263,WARRANTS,-122.40928602093256,37.779659320953066
1908265,VANDALISM,-122.40340479147905,37.775420706711
1908268,OTHER OFFENSES,-122.42412350880971,37.803361335636225
1908274,FORGERY/COUNTERFEITING,-122.40218963261236,37.79093729459998
1908275,SUSPICIOUS OCC,-122.40993928666401,37.77841537773494
1908277,OTHER OFFENSES,-122.39516315448759,37.78430969986759
1908278,OTHER OFFENSES,-122.43342188629585,37.73038971234593
1908279,LARCENY/THEFT,-122.43494777193172,37.72156117091435
1908281,VEHICLE THEFT,-122.44061370541093,37.79739286026923
1908282,ASSAULT,-122.402780926364,37.725840127740796
1908283,ASSAULT,-122.41116230717195,37.71966877119903
1908291,"SEX OFFENSES, FORCIBLE",-122.46732191041642,37.73836534160335
1908292,VEHICLE THEFT,-122.41031378873852,37.80602666079187
1908295,SUSPICIOUS OCC,-122.41375367048737,37.78373004094003
1908303,MISSING PERSON,-122.4129305220591,37.78383443741413
1908306,MISSING PERSON,-122.46056452417135,37.71132496813063
1908307,ASSAULT,-122.47572302336172,37.71986712456263
1908309,NON-CRIMINAL,-122.39454829302773,37.776665194159854
1908310,LARCENY/THEFT,-122.43666801055332,37.76084518579372
1908320,ASSAULT,-122.40474837544865,37.744013662148
1908323,MISSING PERSON,-122.4192346623168,37.775778417692365
1908325,ASSAULT,-122.40041984882536,37.71880891832757
1908326,ROBBERY,-122.4096963555585,37.78175405887116
1908329,OTHER OFFENSES,-122.43646826844477,37.72246423849281
1908331,OTHER OFFENSES,-122.47398442428451,37.780574313010185
1908336,TRESPASS,-122.41823927262458,37.79093323133641
1908342,GAMBLING,-122.41498825259077,37.80826133054392
1908343,BURGLARY,-122.38826570300049,37.75664289513301
1908355,WARRANTS,-122.43048543091447,37.77885066904354
1908366,ASSAULT,-122.41512058933772,37.781758936640536
1908374,ROBBERY,-122.40684425627676,37.739401252810886
1908375,LARCENY/THEFT,-122.3878758440312,37.73894526771549
1908378,ASSAULT,-122.41275875949897,37.78509609637261
1908379,VEHICLE THEFT,-122.4205070736619,37.75854553592635
1908380,NON-CRIMINAL,-122.48560378100994,37.738821432670534
1908382,VANDALISM,-122.43869507536512,37.71969202629292
1908385,OTHER OFFENSES,-122.41748832363884,37.76518180399061
1908388,NON-CRIMINAL,-122.41131646679834,37.796397000830076
1908392,BURGLARY,-122.4024526969036,37.79739649142456
1908396,WARRANTS,-122.41474383538244,37.778719262789004
1908397,VANDALISM,-122.4097719445407,37.74892360157649
1908399,OTHER OFFENSES,-122.4065209871443,37.785062942166064
1908401,MISSING PERSON,-122.41069965763408,37.78698818853082
1908404,MISSING PERSON,-122.38741354016938,37.73003992163141
1908414,WARRANTS,-122.50540901561465,37.75200767791296
1908415,SUSPICIOUS OCC,-122.41762232101001,37.78377623856839
1908419,LARCENY/THEFT,-122.41545738902781,37.80682712828065
1908426,ASSAULT,-122.41714480239858,37.7121502932531
1908428,MISSING PERSON,-122.43476428669165,37.72261613631356
1908429,FRAUD,-122.47457751192894,37.72862542112957
1908432,OTHER OFFENSES,-122.4126110748431,37.712322069379404
1908435,NON-CRIMINAL,-122.41553300799913,37.782137299784225
1908438,FORGERY/COUNTERFEITING,-122.40944548448763,37.789173205941
1908442,FRAUD,-122.39655642617308,37.794116905794134
1908444,LARCENY/THEFT,-122.4091485104448,37.77333765641989
1908448,FORGERY/COUNTERFEITING,-122.43494777193172,37.72156117091435
1908450,VEHICLE THEFT,-122.48780499263658,37.77896844345239
1908453,"SEX OFFENSES, FORCIBLE",-122.40653911514815,37.75648641093089
1908454,BURGLARY,-122.40458733688692,37.77070653294368
1908458,OTHER OFFENSES,-122.43911567308676,37.781521074094684
1908459,SUSPICIOUS OCC,-122.41050925879496,37.78604322229923
1908461,LARCENY/THEFT,-122.41921219863598,37.76102441670228
1908462,KIDNAPPING,-122.3955132648877,37.75361785314469
1908465,OTHER OFFENSES,-122.40966741299722,37.79986919959853
1908478,ASSAULT,-122.39253466611142,37.77961399645204
1908482,NON-CRIMINAL,-122.40074863191109,37.791177679222386
1908485,"SEX OFFENSES, FORCIBLE",-122.49738281525028,37.75337364234354
1908486,NON-CRIMINAL,-122.45332687772785,37.76776786224988
1908487,DRUG/NARCOTIC,-122.40928602093256,37.779659320953066
1908488,ROBBERY,-122.39253466611142,37.77961399645204
1908489,VANDALISM,-122.3829328525202,37.73973302279851
1908491,WARRANTS,-122.42592048743612,37.759827917222864
1908495,SUSPICIOUS OCC,-122.4179234590905,37.80417816760462
1908496,LARCENY/THEFT,-122.39299870281836,37.782255133024414
1908497,LARCENY/THEFT,-122.45822630060492,37.74136160014487
1908503,NON-CRIMINAL,-122.41082743143812,37.75975884836268
1908509,ASSAULT,-122.38908605638471,37.72962921103395
1908515,ASSAULT,-122.43597721702993,37.72312883067275
1908516,BURGLARY,-122.40025266292255,37.8006075195541
1908520,ASSAULT,-122.402780926364,37.725840127740796
1908522,ROBBERY,-122.42197091902916,37.74237522452553
1908526,VANDALISM,-122.41775670859236,37.769814236008656
1908531,DRUG/NARCOTIC,-122.4096963555585,37.78175405887116
1908532,BURGLARY,-122.39117903349499,37.78407773670863
1908534,OTHER OFFENSES,-122.41809076669236,37.786100745164475
1908535,BURGLARY,-122.40391914835712,37.78711609846718
1908536,ASSAULT,-122.47662109540195,37.755155737499706
1908541,LARCENY/THEFT,-122.405582629186,37.78546596791508
1908544,WARRANTS,-122.43515009981228,37.76175972435981
1908545,NON-CRIMINAL,-122.40518736412457,37.77455293240178
1908554,ASSAULT,-122.40340479147905,37.775420706711
1908565,OTHER OFFENSES,-122.41455494733313,37.78936834419393
1908567,OTHER OFFENSES,-122.43646826844477,37.72246423849281
1908568,BURGLARY,-122.44970642787978,37.71960202038291
1908569,BURGLARY,-122.4065209871443,37.785062942166064
1908576,WARRANTS,-122.41275875949897,37.78509609637261
1908577,NON-CRIMINAL,-122.48514721584087,37.784793045687216
1908586,SUSPICIOUS OCC,-122.40993928666401,37.77841537773494
1908594,LARCENY/THEFT,-122.39655642617308,37.794116905794134
1908595,VEHICLE THEFT,-122.4093380126936,37.72545522781485
1908596,NON-CRIMINAL,-122.38830606781893,37.781798235218865
1908601,ASSAULT,-122.40985372994119,37.78338623793817
1908602,SUSPICIOUS OCC,-122.46629480465643,37.740214312178985
1908604,NON-CRIMINAL,-122.42253693130674,37.783393965091776
1908611,ASSAULT,-122.40987662253221,37.78714880797902
1908614,MISSING PERSON,-122.46056452417135,37.71132496813063
1908616,OTHER OFFENSES,-122.41748832363884,37.76518180399061
1908620,LARCENY/THEFT,-122.3949858759245,37.77709095340233
1908626,OTHER OFFENSES,-122.4827310674632,37.78113384522232
1908631,FRAUD,-122.4079328682033,37.781506366642944
1908633,WARRANTS,-122.42197091902916,37.74237522452553
1908637,MISSING PERSON,-122.40340479147905,37.775420706711
1908638,DRUG/NARCOTIC,-122.4198145938115,37.76584272133717
1908639,WARRANTS,-122.41120572872313,37.778224480633114
1908642,SUSPICIOUS OCC,-122.41421780432242,37.783259329502506
1908644,TRESPASS,-122.50540901561465,37.75200767791296
1908645,VEHICLE THEFT,-122.38501075246776,37.75562926358239
1908651,NON-CRIMINAL,-122.41054116698672,37.77091305661651
1908654,ASSAULT,-122.44374771039172,37.70889461801245
1908659,ASSAULT,-122.42180641322807,37.775180730834094
1908664,NON-CRIMINAL,-122.40653911514815,37.75648641093089
1908665,OTHER OFFENSES,-122.4163897102833,37.765249115438266
1908666,ROBBERY,-122.42164447844698,37.74299701440755
1908670,LARCENY/THEFT,-122.43749629984218,37.790291148682115
1908677,OTHER OFFENSES,-122.4085626398839,37.797006794504455
1908679,DRUG/NARCOTIC,-122.41748832363884,37.76518180399061
1908682,FORGERY/COUNTERFEITING,-122.50498353994041,37.76325845136951
1908688,SECONDARY CODES,-122.41076876634321,37.78321451900128
1908690,VEHICLE THEFT,-122.3904406819475,37.720417077251184
1908696,LARCENY/THEFT,-122.42645545252621,37.777388494941036
1908705,LARCENY/THEFT,-122.42043472455342,37.76337580580586
1908713,ROBBERY,-122.40908920471972,37.77696109750178
1908716,MISSING PERSON,-122.41198764359528,37.785022662278635
1908718,NON-CRIMINAL,-122.4124473731242,37.77563367344303
1908723,SUSPICIOUS OCC,-122.41474383538244,37.778719262789004
1908728,NON-CRIMINAL,-122.42253647830613,37.7787958771466
1908729,DRIVING UNDER THE INFLUENCE,-122.38908605638471,37.72962921103395
1908733,LARCENY/THEFT,-122.4091485104448,37.77333765641989
1908734,LARCENY/THEFT,-122.39516315448759,37.78430969986759
1908735,OTHER OFFENSES,-122.43646826844477,37.72246423849281
1908743,LARCENY/THEFT,-122.4205070736619,37.75854553592635
1908745,ASSAULT,-122.38211024268671,37.729975692995744
1908747,LARCENY/THEFT,-122.44566507817598,37.76825996713567
1908749,SUICIDE,-122.39642194376759,37.79414474237039
1908753,NON-CRIMINAL,-122.47457751192894,37.72862542112957
1908755,VANDALISM,-122.41107142306448,37.7817511307229
1908757,ASSAULT,-122.41714480239858,37.7121502932531
1908759,WARRANTS,-122.43342188629585,37.73038971234593
1908762,VANDALISM,-122.4152322221813,37.772913573444136
1908774,OTHER OFFENSES,-122.4096963555585,37.78175405887116
1908776,DRUG/NARCOTIC,-122.41474383538244,37.778719262789004
1908780,LARCENY/THEFT,-122.49206801733959,37.71436154987557
1908781,ASSAULT,-122.40596821808626,37.754361274669535
1908790,MISSING PERSON,-122.40340479147905,37.775420706711
1908791,ASSAULT,-122.409313111431,37.78434785131515
1908792,ASSAULT,-122.41450995523444,37.76207357264246
1908795,VEHICLE THEFT,-122.43291538847484,37.71297418882382
1908796,LARCENY/THEFT,-122.39299870281836,37.782255133024414
1908798,ASSAULT,-122.41872960055727,37.785007503992965
1908804,WEAPON LAWS,-122.44042249473176,37.718734187687815
1908805,ASSAULT,-122.41967295494499,37.789668941238034
1908806,OTHER OFFENSES,-122.48980474786173,37.77089178488482
1908808,OTHER OFFENSES,-122.41524541829088,37.80541652427886
1908815,VEHICLE THEFT,-122.41474612423458,37.77236525258802
1908819,NON-CRIMINAL,-122.41316085096972,37.77745666118072
1908821,SUSPICIOUS OCC,-122.39954533656513,37.78812917943604
1908830,ROBBERY,-122.43515009981228,37.76175972435981
1908831,LARCENY/THEFT,-122.4347051578386,37.75847672064978
1908836,MISSING PERSON,-122.41245795305731,37.7147347356846
1908837,LARCENY/THEFT,-122.40025266292255,37.8006075195541
1908841,ASSAULT,-122.3955132648877,37.75361785314469
1908842,FORGERY/COUNTERFEITING,-122.41082743143812,37.75975884836268
1908846,SECONDARY CODES,-122.4126110748431,37.712322069379404
1908853,SUSPICIOUS OCC,-122.41107142306448,37.7817511307229
1908862,LARCENY/THEFT,-122.41127918996864,37.77157857650432
1908864,SUSPICIOUS OCC,-122.41356409174415,37.77951403006305
1908865,NON-CRIMINAL,-122.38959528325216,37.77986119741984
1908871,ASSAULT,-122.40340479147905,37.775420706711
1908875,OTHER OFFENSES,-122.4195203678858,37.764228935717966
1908882,MISSING PERSON,-122.41198764359528,37.785022662278635
1908887,BURGLARY,-122.4076335207421,37.78418935014246
1908888,DRUG/NARCOTIC,-122.40928602093256,37.779659320953066
1908890,VANDALISM,-122.3929316627422,37.72807545690939
1908893,VANDALISM,-122.4014997291695,37.8011589940908
1908907,MISSING PERSON,-122.48510062151249,37.73828383469711
1908912,LARCENY/THEFT,-122.40669857701364,37.78298350807464
1908915,FORGERY/COUNTERFEITING,-122.40218963261236,37.79093729459998
1908932,OTHER OFFENSES,-122.41120572872313,37.778224480633114
1908934,OTHER OFFENSES,-122.42592048743612,37.759827917222864
1908935,ASSAULT,-122.43867294814498,37.753835374399536
1908939,VANDALISM,-122.37598915809185,37.7301576924252
1908945,LARCENY/THEFT,-122.42038431515043,37.768304409458324
1908946,NON-CRIMINAL,-122.39299870281836,37.782255133024414
1908954,OTHER OFFENSES,-122.4148451392064,37.76050007259954
1908956,WARRANTS,-122.43515009981228,37.76175972435981
1908961,VEHICLE THEFT,-122.41648941428915,37.803594011382046
1908962,WARRANTS,-122.42220157979344,37.76814038365133
1908964,DRUG/NARCOTIC,-122.41474383538244,37.778719262789004
1908967,FRAUD,-122.50540901561465,37.75200767791296
1908972,OTHER OFFENSES,-122.40204355760856,37.79718746333782
1908973,ROBBERY,-122.40624961933598,37.79511711650896
1908977,BURGLARY,-122.40864858896549,37.784912471413506
1908983,ROBBERY,-122.4163897102833,37.765249115438266
1908988,OTHER OFFENSES,-122.40339036479642,37.78026557771891
1908991,FRAUD,-122.43749629984218,37.790291148682115
1908992,LARCENY/THEFT,-122.41037178394116,37.76365331421979
1908996,"SEX OFFENSES, FORCIBLE",-122.40093111396988,37.78719004674368
1909002,LARCENY/THEFT,-122.41918309636223,37.78309982445922
1909006,DRUG/NARCOTIC,-122.41421780432242,37.783259329502506
1909008,WARRANTS,-122.43515009981228,37.76175972435981
1909014,BURGLARY,-122.40290014061995,37.79604403857965
1909015,NON-CRIMINAL,-122.43008226056688,37.76766274900864
1909021,VANDALISM,-122.40859511086857,37.78370693015445
1909029,NON-CRIMINAL,-122.44660721494972,37.720723126878895
1909031,LARCENY/THEFT,-122.42962271471852,37.772155828498676
1909033,NON-CRIMINAL,-122.46013888121081,37.78313472834917
1909035,SECONDARY CODES,-122.39948346857231,37.736058187763206
